pred_col,train_cols,strategy,sector,MAE,RMSE,mean,std,min,25 pct.,50 pct.,75 pct.,max,n_estimators,learning_rate,max_depth,min_child_weight,colsample_bytree
CloseChange6M,"CloseChange6M, Close, DividendsChange6M, DividendYieldChange6M, SectorDividendsChangeMean, SectorCloseChangeMean, IPCA, IGPM, IFIX",Xgboost,"Titulos e Val. Mob., Lajes Corporativas, Logistica, Hibrido, Outros, Shoppings, Residencial, Hotel, Hospital",0.092354,0.163841,0.09235375686274509,0.13559830702327536,0.0,0.027424,0.066609,0.1206555,1.869353,4000,0.1,6,1,0.4
CloseChange6M,"CloseChange6M, Close, DividendsChange6M, DividendYieldChange6M, SectorDividendsChangeMean, SectorCloseChangeMean, Selic, IGPM, IFIX",Xgboost,"Titulos e Val. Mob., Lajes Corporativas, Logistica, Hibrido, Outros, Shoppings, Residencial, Hotel, Hospital",0.09291,0.163542,0.09290953333333332,0.13485169237937125,0.0,0.0293315,0.06648,0.1195905,1.857833,4000,0.1,6,1,0.4
CloseChange6M,"CloseChange6M, Close, DividendsChange6M, DividendYieldChange6M, SectorDividendsChangeMean, SectorCloseChangeMean, Selic, IPCA, IFIX",Xgboost,"Titulos e Val. Mob., Lajes Corporativas, Logistica, Hibrido, Outros, Shoppings, Residencial, Hotel, Hospital",0.093583,0.163628,0.09358264705882352,0.13448934753097738,0.0,0.02883,0.068241,0.1215115,1.849957,4000,0.1,6,1,0.4
CloseChange6M,"CloseChange6M, Close, DividendsChange6M, DividendYieldChange6M, SectorDividendsChangeMean, SectorCloseChangeMean, Selic, IPCA, IGPM",Xgboost,"Titulos e Val. Mob., Lajes Corporativas, Logistica, Hibrido, Outros, Shoppings, Residencial, Hotel, Hospital",0.093556,0.163587,0.09355590588235294,0.13445728628499448,0.0,0.028118,0.067553,0.125058,1.841459,4000,0.1,6,1,0.4
CloseChange6M,"CloseChange6M, Close, DividendYield, SectorDividendsChangeMean, SectorCloseChangeMean, Selic, IPCA, IGPM, IFIX",Xgboost,"Titulos e Val. Mob., Lajes Corporativas, Logistica, Hibrido, Outros, Shoppings, Residencial, Hotel, Hospital",0.093966,0.164494,0.09396578039215686,0.1352786772689496,0.0,0.0292875,0.066948,0.1191085,1.849954,4000,0.1,6,1,0.4
CloseChange6M,"CloseChange6M, Close, DividendYield, DividendYieldChange6M, SectorCloseChangeMean, Selic, IPCA, IGPM, IFIX",Xgboost,"Titulos e Val. Mob., Lajes Corporativas, Logistica, Hibrido, Outros, Shoppings, Residencial, Hotel, Hospital",0.093535,0.164765,0.09353543529411766,0.13590819584755776,0.0,0.026922,0.067798,0.1223435,1.849954,4000,0.1,6,1,0.4
CloseChange6M,"CloseChange6M, Close, DividendYield, DividendYieldChange6M, SectorDividendsChangeMean, Selic, IPCA, IGPM, IFIX",Xgboost,"Titulos e Val. Mob., Lajes Corporativas, Logistica, Hibrido, Outros, Shoppings, Residencial, Hotel, Hospital",0.095386,0.165988,0.09538586274509804,0.13611070265537295,0.0,0.027769000000000002,0.071896,0.12661050000000001,1.860266,4000,0.1,6,1,0.4
CloseChange6M,"CloseChange6M, Close, DividendYield, DividendYieldChange6M, SectorDividendsChangeMean, SectorCloseChangeMean, IPCA, IGPM, IFIX",Xgboost,"Titulos e Val. Mob., Lajes Corporativas, Logistica, Hibrido, Outros, Shoppings, Residencial, Hotel, Hospital",0.093856,0.165249,0.09385623921568627,0.13627529359364118,0.0,0.0302565,0.065718,0.122626,1.869353,4000,0.1,6,1,0.4
CloseChange6M,"CloseChange6M, Close, DividendYield, DividendYieldChange6M, SectorDividendsChangeMean, SectorCloseChangeMean, Selic, IGPM, IFIX",Xgboost,"Titulos e Val. Mob., Lajes Corporativas, Logistica, Hibrido, Outros, Shoppings, Residencial, Hotel, Hospital",0.094326,0.165561,0.09432550588235293,0.13633068413378113,0.0,0.0295255,0.067065,0.1221515,1.865415,4000,0.1,6,1,0.4
CloseChange6M,"CloseChange6M, Close, DividendYield, DividendYieldChange6M, SectorDividendsChangeMean, SectorCloseChangeMean, Selic, IPCA, IFIX",Xgboost,"Titulos e Val. Mob., Lajes Corporativas, Logistica, Hibrido, Outros, Shoppings, Residencial, Hotel, Hospital",0.095848,0.165654,0.09584794117647058,0.1353744433746944,0.0,0.029478999999999998,0.067602,0.128189,1.851236,4000,0.1,6,1,0.4
